,id,sci_name,title,url,type,thumbnailSrc,thumbnailSrcset,Location,"Lat, Long",common_name_x,birds,common_name_y,usda_symbol,usda_link,use_cat,all_use_link,use_note,use_source,Plant_ID,Type,Common_Name,Native,Naturalized,CoC,Endemic,Persisting,Status_State,Status_US,nwpl_emp,nwpl_ncne,State_Rank,Global_Rank,Category,Habitat,Growth_Habit,Duration,Unnamed: 19,Unnamed: 20,Common Name,Central Park,Great Hill,Harlem Meer,North Meadow,Reservoir,Great Lawn,Met Museum,Conservatory Pond,Ramble and Strawberry Fields,The Mall,Sheep Meadow,Umpire Rock,Central Park Zoo
153,5003,rhododendron 'delaware valley white',Delaware Valley White Azalea,https://www.centralparknyc.org/plants/delaware-valley-white-azalea,"May, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/delaware_valley_white_azalea_c_l_2020-11-11-202901.jpg?mtime=20201111152901&focal=none&tmtime=20210419120327,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/delaware_valley_white_azalea_c_l_2020-11-11-202901.jpg?mtime=20201111152901&focal=none&tmtime=20210419120327, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/delaware_valley_white_azalea_c_l_2020-11-11-202901.jpg?mtime=20201111152901&focal=none&tmtime=20210419120327 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,5008,dahlias,Dahlia,https://www.centralparknyc.org/plants/dahlia,"May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/dahlia_c_l_2020-11-11-202902.jpg?mtime=20201111152902&focal=none&tmtime=20210419105255,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/dahlia_c_l_2020-11-11-202902.jpg?mtime=20201111152902&focal=none&tmtime=20210419105255, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/dahlia_c_l_2020-11-11-202902.jpg?mtime=20201111152902&focal=none&tmtime=20210419105255 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,5013,rudbeckia nitida 'herbstsonne',Cutleaf Coneflower,https://www.centralparknyc.org/plants/cutleaf-coneflower,"July-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/cutleaf-coneflower-l_2020-11-11-202903.jpg?mtime=20201111152903&focal=none&tmtime=20210419135133,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/cutleaf-coneflower-l_2020-11-11-202903.jpg?mtime=20201111152903&focal=none&tmtime=20210419135133, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/cutleaf-coneflower-l_2020-11-11-202903.jpg?mtime=20201111152903&focal=none&tmtime=20210419135133 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,5018,,Cushion Spurge,https://www.centralparknyc.org/plants/cushion-spurge,"April, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/cushion_spurge_c_l_2020-11-11-202904.jpg?mtime=20201111152904&focal=none&tmtime=20210419105241,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/cushion_spurge_c_l_2020-11-11-202904.jpg?mtime=20201111152904&focal=none&tmtime=20210419105241, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/cushion_spurge_c_l_2020-11-11-202904.jpg?mtime=20201111152904&focal=none&tmtime=20210419105242 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,5023,silphium perfoliatum,Cup Flower,https://www.centralparknyc.org/plants/cup-flower,"July-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/cup-flower-l_2020-11-11-202905.jpg?mtime=20201111152906&focal=none&tmtime=20210419135132,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/cup-flower-l_2020-11-11-202905.jpg?mtime=20201111152906&focal=none&tmtime=20210419135132, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/cup-flower-l_2020-11-11-202905.jpg?mtime=20201111152906&focal=none&tmtime=20210419135132 2x",Shakespeare Garden,"40.77996472762788, -73.96984454907752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,5028,achillea millefolium,Common Yarrow,https://www.centralparknyc.org/plants/common-yarrow,"June-July, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/common-yarrow_l_2020-11-11-202906.jpg?mtime=20201111152907&focal=none&tmtime=20210419135129,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/common-yarrow_l_2020-11-11-202906.jpg?mtime=20201111152907&focal=none&tmtime=20210419135129, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/common-yarrow_l_2020-11-11-202906.jpg?mtime=20201111152907&focal=none&tmtime=20210419135129 2x",Dene,"40.77034625821115, -73.96963865092246",common yarrow,"Cardinals & Grosbeaks, Chickadees & Titmice, Crows & Jays, Finches, Mockingbirds & Thrashers, Orioles, Sparrows, Vireos, Waxwings, Wood Warblers, Woodpeckers",Common Yarrow,ACMIM2,http://plants.usda.gov/java/profile?symbol=ACMIM2,"Kidney Aid, Liver Aid",http://naeb.brit.org/uses/species/38/,Infusion of plant used for kidney disorders. Infusion of plant used for liver disorders. ,"Tantaquidgeon, Gladys, 1972, Folk Medicine of the Delaware and Related Algonkian Indians, Harrisburg. Pennsylvania Historical Commission Anthropological Papers #3, page 35",181.0,Accepted Name,common yarrow,Y,,0.0,N,Y,,,FACU,FACU,SNR,G5T5?,Vascular,"Fields, waste places, disturbed areas, and rocky open areas.",Forb/herb,Perennial,,,,,,,,,,,,,,,,
159,5033,asclepias syriaca,Common Milkweed,https://www.centralparknyc.org/plants/common-milkweed,"June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/common-milkweed_l_2020-11-11-202907.jpg?mtime=20201111152908&focal=none&tmtime=20210419105122,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/common-milkweed_l_2020-11-11-202907.jpg?mtime=20201111152908&focal=none&tmtime=20210419105122, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/common-milkweed_l_2020-11-11-202907.jpg?mtime=20201111152908&focal=none&tmtime=20210419105122 2x",The Ramble,"40.7780685848907, -73.9697120355825",common milkweed,"Cardinals & Grosbeaks, Chickadees & Titmice, Crows & Jays, Finches, Mockingbirds & Thrashers, Nuthatches, Orioles, Sparrows, Thrushes, Vireos, Waxwings, Wood Warblers, Woodpeckers, Wrens",,,,,,,,153.0,Accepted Name,common milkweed,Y,,0.0,N,Y,,,FACU,UPL,S5,G5,Vascular,"Successional fields, occasionally clearings in forests, roadsides, and disturbed ground.",Forb/herb,Perennial,,,,,,,,,,,,,,,,
160,5038,aquilegia canadensis,Columbine,https://www.centralparknyc.org/plants/columbine,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326 2x",Hallett Nature Sanctuary,"40.76681034065956, -73.97495456257255",red columbine,"Hummingbirds, Mockingbirds & Thrashers, Orioles, Sparrows, Vireos, Waxwings, Wood Warblers",,,,,,,,2583.0,Accepted Name,"wild columbine, red columbine",Y,,5.0,N,Y,,,FAC,FACU,S5,G5,Vascular,"Cliffs, ledges, talus slopes, on or adjacent to forested rock outcrops, and edges of paths and dirt roads through forests often associated with calcareous soils and/or bedrock",Forb/herb,Perennial,,,,,,,,,,,,,,,,
161,5038,aquilegia canadensis,Columbine,https://www.centralparknyc.org/plants/columbine,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326 2x",The Ramble,"40.7780685848907, -73.9697120355825",red columbine,"Hummingbirds, Mockingbirds & Thrashers, Orioles, Sparrows, Vireos, Waxwings, Wood Warblers",,,,,,,,2583.0,Accepted Name,"wild columbine, red columbine",Y,,5.0,N,Y,,,FAC,FACU,S5,G5,Vascular,"Cliffs, ledges, talus slopes, on or adjacent to forested rock outcrops, and edges of paths and dirt roads through forests often associated with calcareous soils and/or bedrock",Forb/herb,Perennial,,,,,,,,,,,,,,,,
162,5038,aquilegia canadensis,Columbine,https://www.centralparknyc.org/plants/columbine,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326 2x",North Woods,"40.7979450387412, -73.9561252067475",red columbine,"Hummingbirds, Mockingbirds & Thrashers, Orioles, Sparrows, Vireos, Waxwings, Wood Warblers",,,,,,,,2583.0,Accepted Name,"wild columbine, red columbine",Y,,5.0,N,Y,,,FAC,FACU,S5,G5,Vascular,"Cliffs, ledges, talus slopes, on or adjacent to forested rock outcrops, and edges of paths and dirt roads through forests often associated with calcareous soils and/or bedrock",Forb/herb,Perennial,,,,,,,,,,,,,,,,
163,5043,helleborus niger,Christmas Rose,https://www.centralparknyc.org/plants/christmas-rose,"February, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/christmas_rose_c_l_2020-11-11-202911.jpg?mtime=20201111152911&focal=none&tmtime=20210419105433,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/christmas_rose_c_l_2020-11-11-202911.jpg?mtime=20201111152911&focal=none&tmtime=20210419105433, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/christmas_rose_c_l_2020-11-11-202911.jpg?mtime=20201111152911&focal=none&tmtime=20210419105434 2x",Shakespeare Garden,"40.77996472762788, -73.96984454907752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,5048,vitus agnus-castus,Chaste Tree,https://www.centralparknyc.org/plants/chaste-tree,"June-August, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/chaste-tree-l_2020-11-11-202912.jpg?mtime=20201111152912&focal=none&tmtime=20210419105432,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/chaste-tree-l_2020-11-11-202912.jpg?mtime=20201111152912&focal=none&tmtime=20210419105432, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/chaste-tree-l_2020-11-11-202912.jpg?mtime=20201111152912&focal=none&tmtime=20210419105433 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,5053,nepeta spp.,Catmint,https://www.centralparknyc.org/plants/catmint,"May-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105431,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105431, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105432 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,5053,nepeta spp.,Catmint,https://www.centralparknyc.org/plants/catmint,"May-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105431,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105431, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105432 2x",Shakespeare Garden,"40.77996472762788, -73.96984454907752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,5058,rosa x 'carefree wonder',Carefree Wonder Rose,https://www.centralparknyc.org/plants/carefree-wonder-rose,"June-October, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/wild-rose-l_2020-11-11-202914.jpg?mtime=20201111152914&focal=none&tmtime=20210419105430,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/wild-rose-l_2020-11-11-202914.jpg?mtime=20201111152914&focal=none&tmtime=20210419105430, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/wild-rose-l_2020-11-11-202914.jpg?mtime=20201111152914&focal=none&tmtime=20210419105430 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,5063,lobelia cardinalis,Cardinal Flower,https://www.centralparknyc.org/plants/cardinal-flower,"May-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429 2x",Cherry Hill,"40.77482044667803, -73.9727122067475",,,Cardinalflower,LOCA2,http://plants.usda.gov/java/profile?symbol=LOCA2,Misc. Disease Remedy,http://naeb.brit.org/uses/species/2221/,Infusion of roots used for typhoid.,"Tantaquidgeon, Gladys, 1972, Folk Medicine of the Delaware and Related Algonkian Indians, Harrisburg. Pennsylvania Historical Commission Anthropological Papers #3, page 34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,5063,lobelia cardinalis,Cardinal Flower,https://www.centralparknyc.org/plants/cardinal-flower,"May-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429 2x",The Ramble,"40.7780685848907, -73.9697120355825",,,Cardinalflower,LOCA2,http://plants.usda.gov/java/profile?symbol=LOCA2,Misc. Disease Remedy,http://naeb.brit.org/uses/species/2221/,Infusion of roots used for typhoid.,"Tantaquidgeon, Gladys, 1972, Folk Medicine of the Delaware and Related Algonkian Indians, Harrisburg. Pennsylvania Historical Commission Anthropological Papers #3, page 34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,5063,lobelia cardinalis,Cardinal Flower,https://www.centralparknyc.org/plants/cardinal-flower,"May-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429 2x",North Woods,"40.7979450387412, -73.9561252067475",,,Cardinalflower,LOCA2,http://plants.usda.gov/java/profile?symbol=LOCA2,Misc. Disease Remedy,http://naeb.brit.org/uses/species/2221/,Infusion of roots used for typhoid.,"Tantaquidgeon, Gladys, 1972, Folk Medicine of the Delaware and Related Algonkian Indians, Harrisburg. Pennsylvania Historical Commission Anthropological Papers #3, page 34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,5068,viola canadensis,Canada Violet,https://www.centralparknyc.org/plants/canada-violet,"May, Annual",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428 2x",The Ramble,"40.7780685848907, -73.9697120355825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,5068,viola canadensis,Canada Violet,https://www.centralparknyc.org/plants/canada-violet,"May, Annual",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428 2x",Hallett Nature Sanctuary,"40.76681034065956, -73.97495456257255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,5073,solidago canadensis,Canada Goldenrod,https://www.centralparknyc.org/plants/canada-goldenrod,"September-October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-goldenrod_l_2020-11-11-202917.jpg?mtime=20201111152917&focal=none&tmtime=20210419105426,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-goldenrod_l_2020-11-11-202917.jpg?mtime=20201111152917&focal=none&tmtime=20210419105426, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/canada-goldenrod_l_2020-11-11-202917.jpg?mtime=20201111152917&focal=none&tmtime=20210419105427 2x",North Woods,"40.7979450387412, -73.9561252067475",canadian goldenrod,"Cardinals & Grosbeaks, Chickadees & Titmice, Crows & Jays, Finches, Mockingbirds & Thrashers, Nuthatches, Orioles, Sparrows, Thrushes, Vireos, Waxwings, Wood Warblers, Woodpeckers, Wrens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,5078,asclepias tuberosa,Butterfly Weed,https://www.centralparknyc.org/plants/butterfly-weed,"May-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105424,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105424, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105425 2x",North Woods,"40.7979450387412, -73.9561252067475",butterfly milkweed,"Cardinals & Grosbeaks, Chickadees & Titmice, Crows & Jays, Finches, Hummingbirds, Mockingbirds & Thrashers, Nuthatches, Orioles, Sparrows, Thrushes, Vireos, Waxwings, Wood Warblers, Woodpeckers, Wrens",Butterfly Milkweed,ASTUT2,http://plants.usda.gov/java/profile?symbol=ASTUT2,"Antirheumatic (External), Gynecological Aid, Pulmonary Aid ",http://naeb.brit.org/uses/species/447/,Roots used for rheumatism. Roots administered to women following childbirth. Roots used for pleurisy. ,"Tantaquidgeon, Gladys, 1972, Folk Medicine of the Delaware and Related Algonkian Indians, Harrisburg. Pennsylvania Historical Commission Anthropological Papers #3, page 37",160.0,Accepted Name,butterfly weed,Y,,2.0,N,Y,,,,,S4,G5?T5?,Vascular,"Dry-mesic roadsides, edges of railroads, successional fields, meadows, and dry banks of streams.  Does particularly well over calcareous rock.",Herbaceous,Perennial,,,,,,,,,,,,,,,,
175,5078,asclepias tuberosa,Butterfly Weed,https://www.centralparknyc.org/plants/butterfly-weed,"May-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105424,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105424, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105425 2x",Dene,"40.77034625821115, -73.96963865092246",butterfly milkweed,"Cardinals & Grosbeaks, Chickadees & Titmice, Crows & Jays, Finches, Hummingbirds, Mockingbirds & Thrashers, Nuthatches, Orioles, Sparrows, Thrushes, Vireos, Waxwings, Wood Warblers, Woodpeckers, Wrens",Butterfly Milkweed,ASTUT2,http://plants.usda.gov/java/profile?symbol=ASTUT2,"Antirheumatic (External), Gynecological Aid, Pulmonary Aid ",http://naeb.brit.org/uses/species/447/,Roots used for rheumatism. Roots administered to women following childbirth. Roots used for pleurisy. ,"Tantaquidgeon, Gladys, 1972, Folk Medicine of the Delaware and Related Algonkian Indians, Harrisburg. Pennsylvania Historical Commission Anthropological Papers #3, page 37",160.0,Accepted Name,butterfly weed,Y,,2.0,N,Y,,,,,S4,G5?T5?,Vascular,"Dry-mesic roadsides, edges of railroads, successional fields, meadows, and dry banks of streams.  Does particularly well over calcareous rock.",Herbaceous,Perennial,,,,,,,,,,,,,,,,
176,5083,buddleia species,Butterfly Bush,https://www.centralparknyc.org/plants/butterfly-bush,"July-October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-bush-l_2020-11-11-202919.jpg?mtime=20201111152919&focal=none&tmtime=20210419105423,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-bush-l_2020-11-11-202919.jpg?mtime=20201111152919&focal=none&tmtime=20210419105423, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/butterfly-bush-l_2020-11-11-202919.jpg?mtime=20201111152919&focal=none&tmtime=20210419105424 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,5088,corylopsis pauciflora,Buttercup Winterhazel,https://www.centralparknyc.org/plants/buttercup-winterhazel,"March, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-buttercup-winterhazel-l_2020-11-11-202920.jpg?mtime=20201111152920&focal=none&tmtime=20210419105422,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-buttercup-winterhazel-l_2020-11-11-202920.jpg?mtime=20201111152920&focal=none&tmtime=20210419105422, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-buttercup-winterhazel-l_2020-11-11-202920.jpg?mtime=20201111152920&focal=none&tmtime=20210419105423 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,5093,aesculus parviflora,Bottlebrush Buckeye,https://www.centralparknyc.org/plants/bottlebrush-buckeye,"July, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/bottlebrush-l-1_2020-11-11-202921.jpg?mtime=20201111152921&focal=none&tmtime=20210419105421,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/bottlebrush-l-1_2020-11-11-202921.jpg?mtime=20201111152921&focal=none&tmtime=20210419105421, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/bottlebrush-l-1_2020-11-11-202921.jpg?mtime=20201111152921&focal=none&tmtime=20210419105422 2x",Reservoir,"40.785982505222414, -73.9639721037937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,5100,boltonia asteroides,Boltonia,https://www.centralparknyc.org/plants/boltonia,"September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/boltonia-l_2020-11-11-202921.jpg?mtime=20201111152922&focal=none&tmtime=20210419105420,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/boltonia-l_2020-11-11-202921.jpg?mtime=20201111152922&focal=none&tmtime=20210419105420, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/boltonia-l_2020-11-11-202921.jpg?mtime=20201111152922&focal=none&tmtime=20210419105421 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,5105,aster cordifolius,Blue Wood Aster,https://www.centralparknyc.org/plants/blue-wood-aster,"September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-wood-aster-l_2020-11-11-202922.jpg?mtime=20201111152922&focal=none&tmtime=20210419105419,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-wood-aster-l_2020-11-11-202922.jpg?mtime=20201111152922&focal=none&tmtime=20210419105419, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue-wood-aster-l_2020-11-11-202922.jpg?mtime=20201111152922&focal=none&tmtime=20210419105420 2x",Reservoir,"40.785982505222414, -73.9639721037937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,5112,hydrangea macrophylla 'coerulea',Blue Lacecap Hydrangea,https://www.centralparknyc.org/plants/blue-lacecap-hydrangea,"May, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue_lacecap_hydrangea_m_l_2020-11-11-202923.jpg?mtime=20201111152924&focal=none&tmtime=20210419105418,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue_lacecap_hydrangea_m_l_2020-11-11-202923.jpg?mtime=20201111152924&focal=none&tmtime=20210419105418, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue_lacecap_hydrangea_m_l_2020-11-11-202923.jpg?mtime=20201111152924&focal=none&tmtime=20210419105418 2x",Conservatory Garden,"40.794017697099534, -73.95244270674752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
